tx_id,tx_size,tx_fee
28743,596,5709
76806,768,7950
44183,24,5132
77754,260,7155
14525,889,3948
32895,304,3819
85685,223,5807
67064,278,6446
78014,90,7097
19268,221,6719
03383,710,1940
67197,503,126
36241,671,2904
68856,469,4047
14547,536,6705
18728,755,2070
43905,888,8006
22594,692,6480
77833,275,1815
48852,733,7614
35563,703,4850
63451,783,7927
51468,683,1726
44080,810,1800
73720,365,5772
20840,509,7465
21187,515,9712
73870,32,7840
32731,462,9927
51883,80,7307
21373,494,3086
57611,689,3465
20644,575,7871
84612,529,8986
29783,158,562
78541,898,7730
96536,113,6257
31811,906,198
12923,93,8054
90545,546,1489
42751,845,3149
92700,502,3294
04770,822,886
12718,888,6141
79135,425,8220
42217,377,7734
18597,844,1048
21065,31,7011
63484,284,9739
93897,403,1530
20942,506,8481
72104,37,9075
94282,594,7354
85065,660,7768
20065,719,4684
34419,733,484
17970,500,6125
92122,690,2789
06507,395,4074
36229,444,7791
89091,616,9199
68223,249,8158
75106,456,5361
36553,760,8887
35191,871,4718
10089,711,7646
70255,348,6093
59359,195,6514
50576,471,5144
82208,164,2791
95101,336,1345
93734,408,8010
94176,944,468
00927,735,9346
94212,417,1912
62776,93,5601
67857,676,2806
24994,964,3359
07924,792,3388
70568,483,5374
61771,55,5090
93562,261,156
14565,88,2804
06867,85,3552
28248,58,1355
79997,229,8836
44640,502,8126
73012,19,5928
38570,536,9845
72469,754,9692
26138,289,7800
50334,861,2159
34487,181,2719
10041,653,199
62925,861,4094
22386,166,8028
44235,673,2794
14988,94,7457
10578,289,6501
62336,515,1881
87877,349,5406
91352,216,104
18792,908,9463
89757,383,1153
08729,313,2366
33983,329,901
67163,152,9190
69089,353,1157
24240,989,7190
33148,563,6745
12998,272,5150
31050,706,847
09202,433,8188
57837,343,6647
94238,511,3956
57160,385,2919
21181,602,7415
45864,428,1664
06440,918,1223
94641,678,5621
42198,583,3596
85372,552,8671
13946,360,5389
91412,914,725
71428,929,9867
10462,872,8397
23875,17,3942
15622,521,9000
71424,871,2485
71832,139,1572
37346,318,8673
77614,964,7720
43395,404,4698
13902,537,6180
28644,260,8544
28266,839,9949
18302,208,5647
84331,634,7813
63080,730,5839
77622,564,7476
90120,994,9682
67294,510,2791
96860,29,5389
34223,781,7797
82991,355,7411
59447,389,3212
94493,272,9957
87084,635,9438
52480,893,9099
86325,578,3159
37384,250,5211
30446,66,995
83674,729,8979
76326,381,5118
28138,117,5471
30275,197,4720
35528,658,8047
49886,626,1808
17443,517,6185
93925,721,6966
06549,855,4161
35038,435,1239
64561,846,1802
35415,167,1224
98559,43,4436
70727,513,5653
52843,277,2088
10700,393,6929
22073,195,1407
76783,785,9310
84884,338,4268
59448,70,7586
68350,47,942
54483,338,1730
39196,221,7743
43923,99,966
60135,469,986
28119,101,8151
15906,966,2256
26474,262,990
20872,369,154
01640,524,4446
85345,652,9490
95894,598,2347
62329,118,954
00932,68,4720
99746,685,3862
81400,802,1946
19355,923,2481
40471,88,7265
97060,745,5923
67480,550,9765
00099,88,4594
96410,134,8852
22661,596,6869
23936,174,4784
56476,913,6501
72537,54,8496
81794,290,4710
45035,131,5999
84224,655,8363
84347,303,1853
77931,798,5458
94149,767,2818
13874,579,5131
54817,324,3608
49810,273,4438
82450,487,4675
18008,57,3502
54147,999,5500
55214,546,5884
26676,794,7580
48218,805,3524
91367,977,6489
70628,31,6425
74153,882,180
86381,814,7354
82271,813,1429
84556,123,5047
76107,919,7126
46035,815,1940
63988,96,4454
02991,753,8884
19169,872,9421
21322,215,6377
62085,811,3012
90440,356,7918
86595,775,4076
12455,260,1332
04041,726,4140
22997,702,9780
21765,301,7713
76509,32,758
16835,900,1313
33655,16,6893
61681,440,960
25444,495,9594
54966,416,8641
44779,130,7097
86033,471,223
89974,438,2146
69862,101,7890
01050,521,6716
62295,600,9765
39272,684,8395
31689,957,3480
17150,223,4877
70489,736,9371
39260,301,4735
97785,539,3959
72912,371,2095
68353,107,1420
62878,269,9680
23862,948,9309
37869,868,5465
29727,809,8477
50154,455,542
04998,945,3787
36390,38,5142
35505,976,6061
42167,22,4393
11562,408,4105
68559,502,1662
48794,565,7043
12782,111,203
07763,787,5546
46589,384,3134
19200,394,7843
66280,651,5157
72040,328,4386
34209,667,3796
38893,411,367
30855,126,9567
85647,500,8717
13139,556,1518
72376,46,5096
24159,965,6670
86871,172,5801
04713,696,6339
67293,676,4722
49205,334,6793
55915,466,3793
95964,995,4453
15931,465,8544
83967,895,4707
47164,606,1554
60806,791,5664
52012,861,7297
37236,191,1040
89203,84,5498
65016,891,9866
33022,734,6437
94424,735,4838
47214,91,2106
92184,279,3507
85737,377,4772
85829,378,7768
24729,996,822
56183,321,8739
85703,129,9233
28567,558,6611
69553,193,9827
45928,247,4309
99080,824,5103
38734,353,5511
99168,288,739
21430,766,1652
00987,699,749
49224,848,683
22525,561,6727
35257,962,1608
41706,385,7511
64932,198,1548
47840,719,2747
11456,777,9924
99484,849,7464
37899,171,8903
31924,451,2049
64915,418,8186
36410,463,1899
50052,82,3254
03274,342,1939
11722,132,6173
52438,689,9106
80358,623,266
75730,358,54
69162,89,6966
49464,387,3568
23947,802,3876
92291,672,8134
63238,633,5884
38704,501,3638
24516,284,2225
25300,126,7136
34724,800,3253
03382,495,1793
91442,187,2101
53537,793,4196
91831,638,2135
93091,600,5436
12785,735,5856
70751,939,3954
96305,741,2587
48282,414,7209
15505,399,7754
15777,608,5393
68385,353,1241
17282,394,3517
61066,624,4693
84783,123,2647
51943,155,9323
28196,568,7869
75028,902,8616
00466,422,1346
04644,587,2954
07104,602,4184
48379,851,4467
27249,308,6469
47098,856,4157
95637,768,3646
57947,80,516
79455,994,1989
87355,19,860
92697,774,9706
70938,635,1622
30920,322,3469
50161,881,6736
92096,768,378
89797,268,7200
85927,239,8369
26806,18,7986
70470,123,5648
37630,965,7772
50988,291,2020
23987,329,9925
74967,290,5015
15589,683,1909
23955,532,1426
57721,444,3929
50729,47,7217
21313,910,9281
12253,153,9734
09263,315,8793
63729,898,4968
30950,316,6494
96137,483,2370
42594,283,3141
97864,344,8691
06698,480,8104
22691,16,4481
71090,799,320
86895,10,2840
48586,760,6657
63814,536,8167
77245,810,8686
69423,7,4232
78894,688,5294
19562,228,1598
07447,852,4496
18871,33,4777
05693,860,6122
21401,41,830
85522,473,5962
56335,272,4663
00583,532,9508
90879,60,6887
05653,767,5421
68688,56,8352
39954,50,6236
74455,35,6590
68982,815,12
74647,825,447
74533,829,5777
81010,607,5286
61696,230,3913
45637,15,6388
21575,699,2119
01129,161,8691
24749,973,4580
45355,30,9910
98982,320,8407
26889,376,2566
17409,599,3753
71974,319,6616
50153,600,653
35783,711,3157
64951,162,1684
01944,536,9799
56561,760,3154
20693,666,173
45104,738,5788
15801,977,4136
04730,78,929
81027,697,3502
40972,396,5106
22727,969,4433
59148,615,1912
60528,411,6966
74527,956,6525
78141,761,9306
60468,984,492
60340,136,9378
91270,737,1649
43272,443,8043
72805,410,7075
98528,610,1516
99008,384,266
41346,874,313
98092,913,2848
57053,449,3481
85338,458,8533
42275,513,9966
21197,318,4395
50508,803,1390
24025,811,378
70786,353,8110
92194,72,2222
13083,807,9295
82852,540,4930
32447,66,1115
14897,992,1660
68415,957,1512
45549,566,7819
78481,946,9799
61929,197,8243
51895,338,6289
96996,432,2775
00356,50,3278
65452,269,3539
40417,137,8251
17292,171,319
15307,430,3343
19406,923,9533
41505,400,4289
17604,55,3735
87493,801,1580
79667,953,7155
21019,565,8897
22890,754,3752
10190,626,4286
99033,164,1231
38909,108,907
11449,533,3334
51958,998,8810
98389,403,2266
50219,106,5340
75739,312,6548
93720,666,1086
82394,600,605
72415,678,1487
00623,379,6203
28779,328,9735
61739,61,9780
77963,124,8242
23322,395,7990
88346,834,5812
78542,308,5075
72718,114,924
51298,636,3508
83216,770,1174
47595,237,8797
14368,873,7885
89353,490,4016
83393,468,9595
20218,996,4223
02316,366,9234
63668,264,4266
18104,242,1356
22474,51,8750
43880,939,5213
75514,993,8761
29556,578,2232
46516,428,928
82788,352,1670
70340,813,8044
09326,159,6369
27619,387,5306
66181,940,9907
36798,939,5412
51924,509,1217
67228,532,9275
82733,784,3088
53355,648,5530
54218,651,3425
54722,69,8479
25393,147,9801
35849,733,1908
46046,682,7789
10116,773,3672
37264,460,4130
45277,360,7495
42350,89,1723
92682,393,7318
27757,896,1034
07095,584,8589
52486,180,3247
58304,779,9400
25773,486,4058
65854,334,6872
67458,706,7725
29231,812,2117
20064,202,3065
67885,326,9909
67003,742,1236
89980,291,5010
71615,819,1398
94155,420,6335
81143,564,7690
21783,931,3477
03578,509,5937
92372,418,1325
33444,640,6742
57552,195,1962
48207,284,1269
98934,719,6802
15238,894,9918
08852,269,2109
62558,520,6934
51349,605,6936
04717,357,4509
62154,688,2934
42117,268,7327
19615,133,4269
84996,870,4105
74963,169,7703
61531,456,1302
07599,677,1487
69186,858,6200
27292,176,9061
72106,436,555
37388,694,2736
46890,556,134
05689,758,5408
46335,913,1128
65084,318,698
00668,288,5221
28820,82,3311
39594,295,9687
63975,373,4857
96981,918,4983
64788,329,5153
35985,964,6024
17283,382,2710
55789,975,3961
92019,31,3967
42596,587,4955
05647,252,8960
26574,797,756
18209,612,8196
48285,492,8043
83859,162,4206
79345,85,1396
66066,25,7926
82269,146,9401
41038,606,4449
67480,28,7409
73334,895,7319
86603,78,7182
59873,197,2721
86891,447,5671
64946,707,9030
23710,131,9944
95440,309,5248
96869,71,34
70791,580,2683
12616,992,3788
04712,600,5733
83083,349,4912
07687,464,9336
38886,323,9620
99458,17,7852
80748,616,2275
88010,898,4388
93157,715,4051
21334,380,3140
62524,875,8855
34208,751,2946
53814,566,5964
15446,716,7906
13892,270,9144
54151,119,4273
20380,102,5714
83899,380,2846
13030,877,8641
58200,185,4710
59149,149,8556
27199,10,2149
46002,778,762
39473,684,9649
14946,481,7377
08186,858,3761
94551,357,1111
37726,593,3647
16410,526,5367
87401,64,9416
88851,790,1883
67626,435,2758
41398,424,4115
19151,463,3331
15880,34,3466
61235,587,6767
98233,71,7251
04574,92,3781
98000,88,4660
50158,908,8011
41436,859,2182
80933,881,6681
88294,398,9093
21438,963,621
36901,943,4417
67185,295,8342
42106,419,8773
60469,517,1572
40816,209,3868
29233,242,6538
98672,915,177
33321,86,5916
02652,483,1410
08525,895,2895
95497,868,8285
94157,833,3459
62209,816,5829
75159,235,8265
68712,808,7556
74972,700,3608
89731,59,6093
72256,65,7960
75122,219,8785
33800,847,4307
34943,315,5970
27969,128,5091
27645,233,4564
86355,841,8936
83501,64,5137
69431,344,9577
94509,886,5448
86004,484,648
62076,438,6753
18764,895,2081
88621,563,4203
08404,632,5104
77574,284,6038
07238,841,6529
52890,162,5486
05445,187,8006
68489,261,4735
60521,395,4297
09543,271,8602
87575,354,9633
12963,915,1748
08501,421,6291
03027,801,5814
82505,179,3983
96145,172,8508
15583,982,2567
04780,106,299
38797,154,9909
82251,114,8047
11352,845,4711
71462,227,1083
14468,933,8326
20819,988,7139
43105,759,6505
87160,938,6583
45362,639,8563
86646,984,1572
87741,813,7420
22390,599,261
09067,550,685
78862,132,8675
51148,870,7865
76885,465,404
43088,564,5241
71545,486,1957
60880,876,1838
85674,105,3107
31246,398,9262
49035,287,9034
40676,635,3997
28853,832,8437
39404,898,8354
81375,350,7722
08847,558,7313
03708,800,8731
37384,126,8827
20169,882,7883
03175,23,7452
01394,45,5650
31411,876,8019
05025,1,5301
84485,332,4619
57396,750,3179
15253,127,3275
67108,296,7856
45717,394,2906
80990,468,5706
02405,798,474
70895,109,3555
54552,898,9307
16759,246,3613
04775,516,9428
58550,474,5116
47427,119,7994
26970,743,9805
59160,568,9763
87203,354,2188
42985,721,8114
71007,266,4157
23055,618,349
25531,677,6430
80238,434,5253
35808,545,5416
94112,155,9879
95305,275,3013
13061,844,4233
67946,156,7654
87836,470,3703
88723,353,3836
16689,684,2272
68538,118,3549
57848,153,2859
22592,768,4481
97664,64,4464
72115,203,737
37912,857,9591
59391,264,8357
68067,866,5011
98542,504,9598
25447,145,699
50469,615,1272
45471,880,5654
95465,268,8228
39745,535,3706
88774,160,8160
18409,752,4525
29531,299,2818
59023,504,6694
43124,175,2351
89444,463,3045
63024,756,6548
20360,410,1127
74095,881,7241
12471,616,9612
20363,207,8860
79593,857,9226
86806,964,9711
49451,854,7982
88853,505,3682
40440,761,4655
38283,939,1624
90386,143,8743
30659,183,8476
56914,259,6723
49180,160,3698
93501,926,6703
80032,148,3555
96137,924,7493
87451,953,4972
47079,12,2333
86658,359,8965
93827,113,9906
20072,1,3106
66337,342,6613
07642,222,1111
07379,910,8569
96728,15,757
53932,6,3221
20071,548,3104
00456,972,4610
05146,943,4823
33984,847,4516
82699,104,1799
41441,321,4420
07528,817,3010
79633,352,6956
72783,90,8342
52593,791,2118
60853,756,553
12094,673,3193
49365,736,8810
13323,931,7493
29587,939,984
50815,901,661
74630,219,5447
87456,16,2543
07167,433,7423
58853,729,9984
53679,228,9341
64273,731,8406
38780,147,9140
90300,609,4402
86960,700,1247
10988,912,8079
08482,407,8481
63706,661,3251
93107,639,9390
69906,745,3028
68882,255,2612
36608,289,5508
52733,560,5197
48050,839,2261
52562,198,5629
43218,909,157
62186,145,3916
20510,709,8216
24427,538,4057
33856,885,4668
11237,914,8652
68890,717,5067
44199,148,9999
36491,446,7862
20842,182,8173
12002,248,7801
18773,30,5742
94831,893,3086
90192,981,2120
15168,799,278
11042,51,36
66099,767,9486
53698,927,3306
56802,154,4261
45982,523,8810
66911,759,5232
65996,628,4489
20787,912,8654
06203,958,7494
43952,118,3542
42414,18,9129
33515,152,3314
06707,796,2101
23486,201,5843
21473,94,5285
35699,721,7410
78644,678,7505
57228,260,1271
80395,410,1653
29153,37,3043
67415,416,7756
64190,183,5275
59348,64,3303
80364,825,6386
91900,779,3181
51380,600,1991
34772,954,8479
15057,969,816
47126,73,4012
79778,151,5522
64552,32,5559
68833,378,7562
88678,520,8050
61122,572,1857
82563,711,6363
24236,567,5214
20875,897,6491
54411,698,1806
59024,938,5611
62724,7,4223
36411,200,8672
24002,935,9287
47167,951,1880
83137,463,7154
48928,952,5095
03329,63,6978
04944,702,4126
72103,811,4532
55843,677,5717
79238,948,4064
89710,953,3327
37916,9,5692
20180,269,9401
02806,154,8623
45176,500,9200
91142,673,2577
67097,727,4075
77908,992,880
28625,799,3479
43223,521,7539
49559,262,4956
30010,260,3905
72784,336,1440
84524,553,3439
25838,104,6625
81804,619,6556
89370,538,8438
25431,249,1771
23153,101,1669
10058,674,2143
36557,977,3894
27370,92,936
64828,501,6948
71982,713,2346
05048,886,1759
06357,47,3596
38233,658,2277
69655,946,311
49524,903,889
61816,442,2885
29834,314,39
87776,587,8952
25962,501,7111
69119,244,6386
38867,682,1380
82798,59,9490
56768,304,6762
47210,327,8901
17987,937,1304
29546,709,1592
64247,515,1645
17485,960,929
99484,337,2579
85449,45,4116
98416,515,1641
89048,820,3352
75101,422,511
51118,301,5004
34407,392,2814
74346,474,4738
56158,895,2884
32788,578,8516
45950,951,9348
61208,200,4732
58349,387,2322
21563,153,1861
17926,337,6736
59522,82,626
56389,825,6974
33917,768,3253
36802,973,6758
04195,732,5305
78211,321,4506
91815,543,233
18177,796,2529
28117,885,4206
97766,596,26
64660,236,6117
82653,832,8605
24511,107,329
66439,500,8419
27812,811,4034
71673,739,4916
48812,248,9683
95680,173,4360
51814,549,6856
83133,368,7375
69630,733,9750
34408,749,6700
09518,778,6965
98273,142,6488
02218,537,9273
66430,118,8673
76218,446,7052
88197,781,4875
26407,470,8865
91274,175,2528
86989,938,5209
24025,20,4485
28476,751,8546
32002,788,8182
85863,105,6608
52497,435,6973
62857,161,5675
85582,618,2131
66580,20,9171
72469,618,7556
04654,956,6882
24266,46,2664
89287,981,3068
32689,807,4319
53652,938,6014
87757,807,521
00874,190,2004
28463,771,5148
95024,508,8661
63070,453,4056
16156,317,5100
68741,192,6044
19390,663,5362
38567,838,2189
60456,224,9399
84269,946,3491
46671,831,2766
60148,993,7286
36442,761,5983
87617,658,9105
62568,925,6481
69883,319,8446
84949,559,1465
57371,230,7311
88485,138,1870
74737,86,7942
60114,213,3423
34275,95,5961
80397,783,4588
46870,685,9062
83311,404,4939
30358,142,3978
42401,620,4900
45099,636,6093
23106,984,8571
29066,759,6774
45048,12,4876
17523,26,9092
07547,217,6437
03409,378,3856
59646,76,9939
90062,633,6568
33510,612,5320
48894,223,9892
13253,612,9328
36472,657,4429
14095,742,3115
95788,55,4425
23605,903,2075
73954,43,6557
17986,296,2556
13726,118,6703
72065,556,4852
54734,256,8473
80023,362,6398
88337,639,1143
02254,992,2863
74267,529,3765
05013,930,6970
84771,659,7415
55674,809,2643
59605,227,6375
19770,379,7538
35932,881,3539
32216,899,4981
51677,635,7479
94080,276,8048
95957,360,3678
27362,229,8575
42366,568,9539
79884,199,5856
30610,555,4925
95056,834,6609
43368,177,508
83637,181,9114
17033,34,4857
88660,78,8955
18142,188,1125
87674,913,8262
69000,545,8677
50113,555,7704
14903,544,509
12082,977,786
34292,457,3921
26305,292,1897
76898,328,7331
07183,767,5033
96026,197,2471
67735,250,3194
59395,884,2175
45520,938,7637
01843,448,2192
90376,320,7687
87579,701,1915
21982,755,8086
00575,464,4735
63224,309,6203
18041,512,9247
35591,968,4177
54636,610,6288
37195,527,6437
37954,555,6909
14143,556,4112
88935,519,5410
14242,986,7818
56574,711,9708
43020,136,4963
14975,231,5315
16868,78,191
17541,39,533
10487,965,4542
27245,559,3096
29815,445,5470
14316,290,7525
72167,472,2442
42623,927,4307
12461,609,9251
88680,479,5248
51186,82,1356
63038,253,7637
64842,466,1840
38664,991,82
31670,352,7901
85493,954,6014
30063,453,6207
89400,954,4354
42418,744,9728
57100,723,2557
98307,694,1695
07063,285,8399
17928,113,7453
54294,808,3666
73178,903,7662
39124,168,6760
75620,581,9747
06947,904,3624
59892,29,15
53830,785,5182
61312,507,7316
35781,692,9678
93007,174,762
16719,693,2190
19824,877,4812
42955,430,3744
16935,870,3317
